 , , OBJECT 1, , , , , , , OBJECT 2,,,,,,,,,,,,,,,,
t, , x1, y1, vx1, vy1, ax1, ay1, , x2, y2, vx2, vy2, ax2, ay2,,,,,,,,,,,
0.855, ,2.06058,-0.669999,1.20773,-1.04258,0,0, ,3.00958,1.75093,2.79248,3.24241,0,0,,,,,,,,,,,
0.856, ,2.06178,-0.671042,1.20773,-1.04258,0,0, ,3.01237,1.75417,2.79248,3.24241,0,0,,,,,,,,,,,
0.857, ,2.06299,-0.672084,1.20773,-1.04258,0,0, ,3.01516,1.75741,2.79248,3.24241,0,0,,,,,,,,,,,
0.858, ,2.0642,-0.673127,1.20773,-1.04258,0,0, ,3.01795,1.76065,2.79248,3.24241,0,0,,,,,,,,,,,
0.859, ,2.06541,-0.67417,1.20773,-1.04258,0,0, ,3.02075,1.7639,2.79248,3.24241,0,0,,,,,,,,,,,
0.86, ,2.06661,-0.675212,1.20773,-1.04258,0,0, ,3.02354,1.76714,2.79248,3.24241,0,0,,,,,,,,,,,
0.861, ,2.06782,-0.676255,1.20773,-1.04258,0,0, ,3.02633,1.77038,2.79248,3.24241,0,0,,,,,,,,,,,
0.862, ,2.06903,-0.677297,1.20773,-1.04258,0,0, ,3.02912,1.77362,2.79248,3.24241,0,0,,,,,,,,,,,
0.863, ,2.07024,-0.67834,1.20773,-1.04258,0,0, ,3.03192,1.77687,2.79248,3.24241,0,0,,,,,,,,,,,
0.864, ,2.07144,-0.679382,1.20773,-1.04258,0,0, ,3.03471,1.78011,2.79248,3.24241,0,0,,,,,,,,,,,
0.865, ,2.07265,-0.680425,1.20773,-1.04258,0,0, ,3.0375,1.78335,2.79248,3.24241,0,0,,,,,,,,,,,
0.866, ,2.07386,-0.681468,1.20773,-1.04258,0,0, ,3.04029,1.78659,2.79248,3.24241,0,0,,,,,,,,,,,
0.867, ,2.07507,-0.68251,1.20773,-1.04258,0,0, ,3.04308,1.78984,2.79248,3.24241,0,0,,,,,,,,,,,
0.868, ,2.07628,-0.683553,1.20773,-1.04258,0,0, ,3.04588,1.79308,2.79248,3.24241,0,0,,,,,,,,,,,
0.869, ,2.07748,-0.684595,1.20773,-1.04258,0,0, ,3.04867,1.79632,2.79248,3.24241,0,0,,,,,,,,,,,
0.87, ,2.07869,-0.685638,1.20773,-1.04258,0,0, ,3.05146,1.79956,2.79248,3.24241,0,0,,,,,,,,,,,
0.871, ,2.0799,-0.686681,1.20773,-1.04258,0,0, ,3.05425,1.8028,2.79248,3.24241,0,0,,,,,,,,,,,
0.872, ,2.08111,-0.687723,1.20773,-1.04258,0,0, ,3.05705,1.80605,2.79248,3.24241,0,0,,,,,,,,,,,
0.873, ,2.08231,-0.688766,1.20773,-1.04258,0,0, ,3.05984,1.80929,2.79248,3.24241,0,0,,,,,,,,,,,
0.874, ,2.08352,-0.689808,1.20773,-1.04258,0,0, ,3.06263,1.81253,2.79248,3.24241,0,0,,,,,,,,,,,
0.875, ,2.08473,-0.690851,1.20773,-1.04258,0,0, ,3.06542,1.81577,2.79248,3.24241,0,0,,,,,,,,,,,
0.876, ,2.08594,-0.691893,1.20773,-1.04258,0,0, ,3.06822,1.81902,2.79248,3.24241,0,0,,,,,,,,,,,
0.877, ,2.08715,-0.692936,1.20773,-1.04258,0,0, ,3.07101,1.82226,2.79248,3.24241,0,0,,,,,,,,,,,
0.878, ,2.08835,-0.693979,1.20773,-1.04258,0,0, ,3.0738,1.8255,2.79248,3.24241,0,0,,,,,,,,,,,
0.879, ,2.08956,-0.695021,1.20773,-1.04258,0,0, ,3.07659,1.82874,2.79248,3.24241,0,0,,,,,,,,,,,
0.88, ,2.09077,-0.696064,1.20773,-1.04258,0,0, ,3.07939,1.83199,2.79248,3.24241,0,0,,,,,,,,,,,
0.881, ,2.09198,-0.697106,1.20773,-1.04258,0,0, ,3.08218,1.83523,2.79248,3.24241,0,0,,,,,,,,,,,
0.882, ,2.09318,-0.698149,1.20773,-1.04258,0,0, ,3.08497,1.83847,2.79248,3.24241,0,0,,,,,,,,,,,
0.883, ,2.09439,-0.699192,1.20773,-1.04258,0,0, ,3.08776,1.84171,2.79248,3.24241,0,0,,,,,,,,,,,
0.884, ,2.0956,-0.700234,1.20773,-1.04258,0,0, ,3.09056,1.84496,2.79248,3.24241,0,0,,,,,,,,,,,
0.885, ,2.09681,-0.701277,1.20773,-1.04258,0,0, ,3.09335,1.8482,2.79248,3.24241,0,0,,,,,,,,,,,
0.886, ,2.09801,-0.702319,1.20773,-1.04258,0,0, ,3.09614,1.85144,2.79248,3.24241,0,0,,,,,,,,,,,
0.887, ,2.09922,-0.703362,1.20773,-1.04258,0,0, ,3.09893,1.85468,2.79248,3.24241,0,0,,,,,,,,,,,
0.888, ,2.10043,-0.704405,1.20773,-1.04258,0,0, ,3.10173,1.85793,2.79248,3.24241,0,0,,,,,,,,,,,
0.889, ,2.10164,-0.705447,1.20773,-1.04258,0,0, ,3.10452,1.86117,2.79248,3.24241,0,0,,,,,,,,,,,
0.89, ,2.10285,-0.70649,1.20773,-1.04258,0,0, ,3.10731,1.86441,2.79248,3.24241,0,0,,,,,,,,,,,
0.891, ,2.10405,-0.707532,1.20773,-1.04258,0,0, ,3.1101,1.86765,2.79248,3.24241,0,0,,,,,,,,,,,
0.892, ,2.10526,-0.708575,1.20773,-1.04258,0,0, ,3.1129,1.8709,2.79248,3.24241,0,0,,,,,,,,,,,
0.893, ,2.10647,-0.709617,1.20773,-1.04258,0,0, ,3.11569,1.87414,2.79248,3.24241,0,0,,,,,,,,,,,
0.894, ,2.10768,-0.71066,1.20773,-1.04258,0,0, ,3.11848,1.87738,2.79248,3.24241,0,0,,,,,,,,,,,
0.895, ,2.10888,-0.711703,1.20773,-1.04258,0,0, ,3.12127,1.88062,2.79248,3.24241,0,0,,,,,,,,,,,
0.896, ,2.11009,-0.712745,1.20773,-1.04258,0,0, ,3.12407,1.88386,2.79248,3.24241,0,0,,,,,,,,,,,
0.897, ,2.1113,-0.713788,1.20773,-1.04258,0,0, ,3.12686,1.88711,2.79248,3.24241,0,0,,,,,,,,,,,
0.898, ,2.11251,-0.71483,1.20773,-1.04258,0,0, ,3.12965,1.89035,2.79248,3.24241,0,0,,,,,,,,,,,
0.899, ,2.11372,-0.715873,1.20773,-1.04258,0,0, ,3.13244,1.89359,2.79248,3.24241,0,0,,,,,,,,,,,
0.9, ,2.11492,-0.716916,1.20773,-1.04258,0,0, ,3.13524,1.89683,2.79248,3.24241,0,0,,,,,,,,,,,
0.901, ,2.11613,-0.717958,1.20773,-1.04258,0,0, ,3.13803,1.90008,2.79248,3.24241,0,0,,,,,,,,,,,
0.902, ,2.11734,-0.719001,1.20773,-1.04258,0,0, ,3.14082,1.90332,2.79248,3.24241,0,0,,,,,,,,,,,
0.903, ,2.11855,-0.720043,1.20773,-1.04258,0,0, ,3.14361,1.90656,2.79248,3.24241,0,0,,,,,,,,,,,
0.904, ,2.11975,-0.721086,1.20773,-1.04258,0,0, ,3.14641,1.9098,2.79248,3.24241,0,0,,,,,,,,,,,
0.905, ,2.12096,-0.722128,1.20773,-1.04258,0,0, ,3.1492,1.91305,2.79248,3.24241,0,0,,,,,,,,,,,
0.906, ,2.12217,-0.723171,1.20773,-1.04258,0,0, ,3.15199,1.91629,2.79248,3.24241,0,0,,,,,,,,,,,
0.907, ,2.12338,-0.724214,1.20773,-1.04258,0,0, ,3.15478,1.91953,2.79248,3.24241,0,0,,,,,,,,,,,
0.908, ,2.12458,-0.725256,1.20773,-1.04258,0,0, ,3.15758,1.92277,2.79248,3.24241,0,0,,,,,,,,,,,
0.909, ,2.12579,-0.726299,1.20773,-1.04258,0,0, ,3.16037,1.92602,2.79248,3.24241,0,0,,,,,,,,,,,
0.91, ,2.127,-0.727341,1.20773,-1.04258,0,0, ,3.16316,1.92926,2.79248,3.24241,0,0,,,,,,,,,,,
0.911, ,2.12821,-0.728384,1.20773,-1.04258,0,0, ,3.16595,1.9325,2.79248,3.24241,0,0,,,,,,,,,,,
0.912, ,2.12942,-0.729427,1.20773,-1.04258,0,0, ,3.16875,1.93574,2.79248,3.24241,0,0,,,,,,,,,,,
0.913, ,2.13062,-0.730469,1.20773,-1.04258,0,0, ,3.17154,1.93899,2.79248,3.24241,0,0,,,,,,,,,,,
0.914, ,2.13183,-0.731512,1.20773,-1.04258,0,0, ,3.17433,1.94223,2.79248,3.24241,0,0,,,,,,,,,,,
0.915, ,2.13304,-0.732554,1.20773,-1.04258,0,0, ,3.17712,1.94547,2.79248,3.24241,0,0,,,,,,,,,,,
0.916, ,2.13425,-0.733597,1.20773,-1.04258,0,0, ,3.17992,1.94871,2.79248,3.24241,0,0,,,,,,,,,,,
0.917, ,2.13545,-0.734639,1.20773,-1.04258,0,0, ,3.18271,1.95196,2.79248,3.24241,0,0,,,,,,,,,,,
0.918, ,2.13666,-0.735682,1.20773,-1.04258,0,0, ,3.1855,1.9552,2.79248,3.24241,0,0,,,,,,,,,,,
0.919, ,2.13787,-0.736725,1.20773,-1.04258,0,0, ,3.18829,1.95844,2.79248,3.24241,0,0,,,,,,,,,,,
0.92, ,2.13908,-0.737767,1.20773,-1.04258,0,0, ,3.19109,1.96168,2.79248,3.24241,0,0,,,,,,,,,,,
0.921, ,2.14029,-0.73881,1.20773,-1.04258,0,0, ,3.19388,1.96493,2.79248,3.24241,0,0,,,,,,,,,,,
0.922, ,2.14149,-0.739852,1.20773,-1.04258,0,0, ,3.19667,1.96817,2.79248,3.24241,0,0,,,,,,,,,,,
0.923, ,2.1427,-0.740895,1.20773,-1.04258,0,0, ,3.19946,1.97141,2.79248,3.24241,0,0,,,,,,,,,,,
0.924, ,2.14391,-0.741938,1.20773,-1.04258,0,0, ,3.20226,1.97465,2.79248,3.24241,0,0,,,,,,,,,,,
0.925, ,2.14512,-0.74298,1.20773,-1.04258,0,0, ,3.20505,1.97789,2.79248,3.24241,0,0,,,,,,,,,,,
0.926, ,2.14632,-0.744023,1.20773,-1.04258,0,0, ,3.20784,1.98114,2.79248,3.24241,0,0,,,,,,,,,,,
0.927, ,2.14753,-0.745065,1.20773,-1.04258,0,0, ,3.21063,1.98438,2.79248,3.24241,0,0,,,,,,,,,,,
0.928, ,2.14874,-0.746108,1.20773,-1.04258,0,0, ,3.21343,1.98762,2.79248,3.24241,0,0,,,,,,,,,,,
0.929, ,2.14995,-0.74715,1.20773,-1.04258,0,0, ,3.21622,1.99086,2.79248,3.24241,0,0,,,,,,,,,,,
0.93, ,2.15115,-0.748193,1.20773,-1.04258,0,0, ,3.21901,1.99411,2.79248,3.24241,0,0,,,,,,,,,,,
0.931, ,2.15236,-0.749236,1.20773,-1.04258,0,0, ,3.2218,1.99735,2.79248,3.24241,0,0,,,,,,,,,,,
0.932, ,2.15357,-0.750278,1.20773,-1.04258,0,0, ,3.2246,2.00059,2.79248,3.24241,0,0,,,,,,,,,,,
0.933, ,2.15478,-0.751321,1.20773,-1.04258,0,0, ,3.22739,2.00383,2.79248,3.24241,0,0,,,,,,,,,,,
0.934, ,2.15599,-0.752363,1.20773,-1.04258,0,0, ,3.23018,2.00708,2.79248,3.24241,0,0,,,,,,,,,,,
0.935, ,2.15719,-0.753406,1.20773,-1.04258,0,0, ,3.23297,2.01032,2.79248,3.24241,0,0,,,,,,,,,,,
0.936, ,2.1584,-0.754449,1.20773,-1.04258,0,0, ,3.23577,2.01356,2.79248,3.24241,0,0,,,,,,,,,,,
0.937, ,2.15961,-0.755491,1.20773,-1.04258,0,0, ,3.23856,2.0168,2.79248,3.24241,0,0,,,,,,,,,,,
0.938, ,2.16082,-0.756534,1.20773,-1.04258,0,0, ,3.24135,2.02005,2.79248,3.24241,0,0,,,,,,,,,,,
0.939, ,2.16202,-0.757576,1.20773,-1.04258,0,0, ,3.24414,2.02329,2.79248,3.24241,0,0,,,,,,,,,,,
0.94, ,2.16323,-0.758619,1.20773,-1.04258,0,0, ,3.24694,2.02653,2.79248,3.24241,0,0,,,,,,,,,,,
0.941, ,2.16444,-0.759662,1.20773,-1.04258,0,0, ,3.24973,2.02977,2.79248,3.24241,0,0,,,,,,,,,,,
0.942, ,2.16565,-0.760704,1.20773,-1.04258,0,0, ,3.25252,2.03302,2.79248,3.24241,0,0,,,,,,,,,,,
0.943, ,2.16686,-0.761747,1.20773,-1.04258,0,0, ,3.25531,2.03626,2.79248,3.24241,0,0,,,,,,,,,,,
0.944, ,2.16806,-0.762789,1.20773,-1.04258,0,0, ,3.25811,2.0395,2.79248,3.24241,0,0,,,,,,,,,,,
0.945, ,2.16927,-0.763832,1.20773,-1.04258,0,0, ,3.2609,2.04274,2.79248,3.24241,0,0,,,,,,,,,,,
0.946, ,2.17048,-0.764874,1.20773,-1.04258,0,0, ,3.26369,2.04599,2.79248,3.24241,0,0,,,,,,,,,,,
0.947, ,2.17169,-0.765917,1.20773,-1.04258,0,0, ,3.26648,2.04923,2.79248,3.24241,0,0,,,,,,,,,,,
0.948, ,2.17289,-0.76696,1.20773,-1.04258,0,0, ,3.26928,2.05247,2.79248,3.24241,0,0,,,,,,,,,,,
0.949, ,2.1741,-0.768002,1.20773,-1.04258,0,0, ,3.27207,2.05571,2.79248,3.24241,0,0,,,,,,,,,,,
0.95, ,2.17531,-0.769045,1.20773,-1.04258,0,0, ,3.27486,2.05895,2.79248,3.24241,0,0,,,,,,,,,,,
0.951, ,2.17652,-0.770087,1.20773,-1.04258,0,0, ,3.27765,2.0622,2.79248,3.24241,0,0,,,,,,,,,,,
0.952, ,2.17772,-0.77113,1.20773,-1.04258,0,0, ,3.28045,2.06544,2.79248,3.24241,0,0,,,,,,,,,,,
0.953, ,2.17893,-0.772173,1.20773,-1.04258,0,0, ,3.28324,2.06868,2.79248,3.24241,0,0,,,,,,,,,,,
0.954, ,2.18014,-0.773215,1.20773,-1.04258,0,0, ,3.28603,2.07192,2.79248,3.24241,0,0,,,,,,,,,,,
0.955, ,2.18135,-0.774258,1.20773,-1.04258,0,0, ,3.28882,2.07517,2.79248,3.24241,0,0,,,,,,,,,,,
0.956, ,2.18256,-0.7753,1.20773,-1.04258,0,0, ,3.29162,2.07841,2.79248,3.24241,0,0,,,,,,,,,,,
0.957, ,2.18376,-0.776343,1.20773,-1.04258,0,0, ,3.29441,2.08165,2.79248,3.24241,0,0,,,,,,,,,,,
0.958, ,2.18497,-0.777385,1.20773,-1.04258,0,0, ,3.2972,2.08489,2.79248,3.24241,0,0,,,,,,,,,,,
0.959, ,2.18618,-0.778428,1.20773,-1.04258,0,0, ,3.29999,2.08814,2.79248,3.24241,0,0,,,,,,,,,,,
0.96, ,2.18739,-0.779471,1.20773,-1.04258,0,0, ,3.30279,2.09138,2.79248,3.24241,0,0,,,,,,,,,,,
0.961, ,2.18859,-0.780513,1.20773,-1.04258,0,0, ,3.30558,2.09462,2.79248,3.24241,0,0,,,,,,,,,,,
0.962, ,2.1898,-0.781556,1.20773,-1.04258,0,0, ,3.30837,2.09786,2.79248,3.24241,0,0,,,,,,,,,,,
0.963, ,2.19101,-0.782598,1.20773,-1.04258,0,0, ,3.31116,2.10111,2.79248,3.24241,0,0,,,,,,,,,,,
0.964, ,2.19222,-0.783641,1.20773,-1.04258,0,0, ,3.31396,2.10435,2.79248,3.24241,0,0,,,,,,,,,,,
0.965, ,2.19343,-0.784684,1.20773,-1.04258,0,0, ,3.31675,2.10759,2.79248,3.24241,0,0,,,,,,,,,,,
0.966, ,2.19463,-0.785726,1.20773,-1.04258,0,0, ,3.31954,2.11083,2.79248,3.24241,0,0,,,,,,,,,,,
0.967, ,2.19584,-0.786769,1.20773,-1.04258,0,0, ,3.32233,2.11408,2.79248,3.24241,0,0,,,,,,,,,,,
0.968, ,2.19705,-0.787811,1.20773,-1.04258,0,0, ,3.32513,2.11732,2.79248,3.24241,0,0,,,,,,,,,,,
0.969, ,2.19826,-0.788854,1.20773,-1.04258,0,0, ,3.32792,2.12056,2.79248,3.24241,0,0,,,,,,,,,,,
0.97, ,2.19946,-0.789896,1.20773,-1.04258,0,0, ,3.33071,2.1238,2.79248,3.24241,0,0,,,,,,,,,,,
0.971, ,2.20067,-0.790939,1.20773,-1.04258,0,0, ,3.3335,2.12705,2.79248,3.24241,0,0,,,,,,,,,,,
0.972, ,2.20188,-0.791982,1.20773,-1.04258,0,0, ,3.3363,2.13029,2.79248,3.24241,0,0,,,,,,,,,,,
0.973, ,2.20309,-0.793024,1.20773,-1.04258,0,0, ,3.33909,2.13353,2.79248,3.24241,0,0,,,,,,,,,,,
0.974, ,2.20429,-0.794067,1.20773,-1.04258,0,0, ,3.34188,2.13677,2.79248,3.24241,0,0,,,,,,,,,,,
0.975, ,2.2055,-0.795109,1.20773,-1.04258,0,0, ,3.34467,2.14002,2.79248,3.24241,0,0,,,,,,,,,,,
0.976, ,2.20671,-0.796152,1.20773,-1.04258,0,0, ,3.34746,2.14326,2.79248,3.24241,0,0,,,,,,,,,,,
0.977, ,2.20792,-0.797195,1.20773,-1.04258,0,0, ,3.35026,2.1465,2.79248,3.24241,0,0,,,,,,,,,,,
0.978, ,2.20913,-0.798237,1.20773,-1.04258,0,0, ,3.35305,2.14974,2.79248,3.24241,0,0,,,,,,,,,,,
0.979, ,2.21033,-0.79928,1.20773,-1.04258,0,0, ,3.35584,2.15298,2.79248,3.24241,0,0,,,,,,,,,,,
0.98, ,2.21154,-0.800322,1.20773,-1.04258,0,0, ,3.35863,2.15623,2.79248,3.24241,0,0,,,,,,,,,,,
0.981, ,2.21275,-0.801365,1.20773,-1.04258,0,0, ,3.36143,2.15947,2.79248,3.24241,0,0,,,,,,,,,,,
0.982, ,2.21396,-0.802407,1.20773,-1.04258,0,0, ,3.36422,2.16271,2.79248,3.24241,0,0,,,,,,,,,,,
0.983, ,2.21516,-0.80345,1.20773,-1.04258,0,0, ,3.36701,2.16595,2.79248,3.24241,0,0,,,,,,,,,,,
0.984, ,2.21637,-0.804493,1.20773,-1.04258,0,0, ,3.3698,2.1692,2.79248,3.24241,0,0,,,,,,,,,,,
0.985, ,2.21758,-0.805535,1.20773,-1.04258,0,0, ,3.3726,2.17244,2.79248,3.24241,0,0,,,,,,,,,,,
0.986, ,2.21879,-0.806578,1.20773,-1.04258,0,0, ,3.37539,2.17568,2.79248,3.24241,0,0,,,,,,,,,,,
0.987, ,2.22,-0.80762,1.20773,-1.04258,0,0, ,3.37818,2.17892,2.79248,3.24241,0,0,,,,,,,,,,,
0.988, ,2.2212,-0.808663,1.20773,-1.04258,0,0, ,3.38097,2.18217,2.79248,3.24241,0,0,,,,,,,,,,,
0.989, ,2.22241,-0.809706,1.20773,-1.04258,0,0, ,3.38377,2.18541,2.79248,3.24241,0,0,,,,,,,,,,,
0.99, ,2.22362,-0.810748,1.20773,-1.04258,0,0, ,3.38656,2.18865,2.79248,3.24241,0,0,,,,,,,,,,,
0.991, ,2.22483,-0.811791,1.20773,-1.04258,0,0, ,3.38935,2.19189,2.79248,3.24241,0,0,,,,,,,,,,,
0.992, ,2.22603,-0.812833,1.20773,-1.04258,0,0, ,3.39214,2.19514,2.79248,3.24241,0,0,,,,,,,,,,,
0.993, ,2.22724,-0.813876,1.20773,-1.04258,0,0, ,3.39494,2.19838,2.79248,3.24241,0,0,,,,,,,,,,,
0.994, ,2.22845,-0.814919,1.20773,-1.04258,0,0, ,3.39773,2.20162,2.79248,3.24241,0,0,,,,,,,,,,,
0.995, ,2.22966,-0.815961,1.20773,-1.04258,0,0, ,3.40052,2.20486,2.79248,3.24241,0,0,,,,,,,,,,,
0.996, ,2.23086,-0.817004,1.20773,-1.04258,0,0, ,3.40331,2.20811,2.79248,3.24241,0,0,,,,,,,,,,,
0.997, ,2.23207,-0.818046,1.20773,-1.04258,0,0, ,3.40611,2.21135,2.79248,3.24241,0,0,,,,,,,,,,,
0.998, ,2.23328,-0.819089,1.20773,-1.04258,0,0, ,3.4089,2.21459,2.79248,3.24241,0,0,,,,,,,,,,,
0.999, ,2.23449,-0.820131,1.20773,-1.04258,0,0, ,3.41169,2.21783,2.79248,3.24241,0,0,,,,,,,,,,,
1, ,2.2357,-0.821174,1.20773,-1.04258,0,0, ,3.41448,2.22108,2.79248,3.24241,0,0,,,,,,,,,,,
